Recency,NumWebVisitsMonth,Response,Age,HasChildren,MaritalFlag,HigherEducation,IsHighIncome,IncomeLog,TotalSpentLog,AcceptedAnyCmp
1,4,1,64,0,0,1,1,11.348828820946935,7.4318919168078,1
42,8,0,36,1,1,1,0,10.654620582294726,6.529418838262225,0
76,7,0,58,1,1,0,0,11.117064093004759,6.9874902470009905,0
27,4,0,61,1,1,1,1,11.228398410211748,6.974478911025045,0
28,5,0,55,1,0,1,0,10.30948585180595,4.060443010546419,0
49,5,0,69,1,1,1,0,10.838482269204054,3.8501476017100584,0
12,5,0,59,1,0,1,0,11.116514246427817,6.598509028614515,0
14,8,0,76,1,0,1,0,10.84991944132227,6.148468295917646,0
89,7,0,54,1,1,1,0,10.373866111486937,4.812184355372417,0
96,8,0,39,1,1,0,0,8.922791623969635,3.6109179126442243,0
56,8,0,36,1,1,1,0,10.264373617246324,3.5553480614894135,0
72,4,0,77,1,1,1,0,10.937098990986824,5.056245805348308,0
14,5,0,79,0,1,1,0,9.803722464346553,2.70805020110221,0
99,8,0,51,0,1,0,0,9.910016194498828,3.5553480614894135,0
72,8,0,66,0,0,1,0,10.056036950996413,3.044522437723423,0
92,8,0,53,1,0,1,0,10.660055442214508,5.262690188904886,0
87,1,0,61,0,0,1,1,11.305249176433387,7.22983877815125,1
7,8,0,49,1,1,1,0,10.086975095970052,3.8918202981106265,0
91,3,0,72,1,1,1,0,10.927879042172982,6.061456918928017,0
71,3,0,70,1,0,1,0,10.967508396434619,6.767343125265392,0
24,7,0,56,1,1,1,0,10.947238786412973,6.90975328164481,0
17,5,0,54,1,0,1,0,10.497670384943484,4.0943445622221,0
87,3,0,45,1,1,0,1,11.168037918747668,6.06842558824411,0
21,7,0,49,1,1,1,0,11.097288801540568,6.879355804460439,0
90,8,0,53,1,1,1,0,10.571034834045788,5.855071922202427,0
44,4,1,59,0,0,0,1,11.4028092142655,7.630461261783626,1
71,6,1,41,1,1,1,0,10.65036505551704,5.583496308781699,1
52,2,0,73,1,1,1,0,10.825780236605917,5.602118820879701,0
78,3,0,43,0,1,0,0,11.107435356549558,7.162397497355718,0
2,7,1,61,1,1,1,0,11.012017168212454,6.795705775173514,1
60,1,0,76,0,0,1,1,11.158619142203678,6.831953565565855,0
25,6,0,67,1,0,1,0,10.83014437040946,4.9126548857360515,0
46,7,0,50,1,1,1,0,10.409823111029253,4.795790545596741,0
83,1,0,56,0,0,1,0,11.106204568690057,7.161622002939187,0
17,2,1,70,0,1,1,1,11.22873063833592,7.463936604468925,1
13,8,0,55,1,0,1,0,10.369765500040804,2.772588722239781,0
86,6,0,74,1,1,1,0,10.892861445910617,6.297109319933935,0
92,7,0,54,1,1,1,0,10.805070655538008,6.792344427470809,0
47,4,0,50,1,1,1,0,11.02609302225752,7.236339342754343,0
18,8,1,45,1,1,1,0,10.529613131664696,2.8903717578961645,0
81,6,1,44,1,1,1,0,10.949718235522482,6.810142450115136,1
91,7,0,47,1,1,1,0,10.556229318461034,3.8066624897703196,0
58,5,0,37,1,0,1,0,9.929106565153747,3.2580965380214817,0
40,5,0,69,1,1,1,0,11.04298583367658,6.881411303642535,0
67,3,0,53,1,0,1,0,10.636936592369441,3.4657359027997265,0
19,5,0,48,1,1,1,0,10.930299460921487,6.251903883165888,0
93,5,0,53,1,1,1,0,11.035067067645114,6.274762021241939,0
41,8,0,48,1,1,1,0,10.624371488067673,6.228511003591183,0
60,7,0,52,1,1,1,0,10.57034209114115,4.2626798770413155,0
54,6,0,53,1,0,1,0,10.539032102959615,4.007333185232471,0
26,9,1,51,1,0,1,0,10.380777075082664,5.6937321388027,1
30,5,0,50,1,1,1,0,10.670303323021274,5.58724865840025,0
93,3,0,65,0,1,1,1,11.328425537248222,6.617402977974477,0
35,3,1,61,0,0,1,1,11.274998170663268,6.79794041297493,0
4,7,0,49,1,1,1,0,11.083756630162828,6.960347729101308,0
92,6,0,51,1,1,1,0,11.003665281928942,6.601230118728876,0
24,7,0,56,1,1,1,0,9.550092936718965,3.044522437723423,0
96,8,0,73,0,0,0,0,10.256184595105637,5.327876168789581,0
11,6,0,67,1,1,1,1,11.27660801769523,7.646353722445999,0
99,8,0,49,1,0,1,0,10.74313479284995,5.736572297479192,0
72,6,0,70,0,1,1,1,11.238567563520709,7.45182223652793,1
77,8,0,61,1,0,1,0,10.973511734352114,6.803505257608338,0
85,7,0,81,0,0,1,0,10.926208228026129,6.52649485957079,1
88,5,0,63,1,0,1,0,10.992604906642436,6.498282149476434,0
22,3,0,47,1,0,1,0,10.92529078851728,3.784189633918261,0
83,6,0,54,1,1,1,1,11.272673902618335,7.504942068396171,0
63,3,0,76,1,1,1,0,11.125968028417804,6.884486652042782,0
9,2,0,81,0,1,1,0,11.086379713250825,6.616065185132817,0
92,8,0,75,1,1,1,0,10.211119300295529,4.174387269895637,0
2,5,0,64,1,1,1,0,10.785828455707216,3.4965075614664802,0
6,8,0,35,0,1,0,0,10.097408245173435,5.575949103146316,0
66,8,0,40,1,1,1,0,11.072185448770925,7.276556402718709,0
29,6,0,72,0,0,1,0,10.890311302595522,7.099201743553092,0
77,3,0,49,1,1,1,0,11.092336566716217,6.852242569051878,0
77,1,0,36,0,0,1,1,11.30489217646037,7.05444965813294,0
71,7,0,33,0,1,1,0,10.461273095165396,4.927253685157204,0
49,5,0,66,1,0,1,0,11.022735454804309,6.594413459749778,0
97,7,0,44,1,1,1,0,10.588249676561633,5.37989735354046,1
6,3,0,46,1,0,1,0,11.004646595470813,6.8501261661455,0
93,7,0,61,1,1,1,0,10.797962031129387,5.8522024797744745,1
78,1,0,66,0,1,1,1,11.397750275924011,7.562681246721884,1
62,8,0,79,1,1,1,0,10.694781794235597,5.986452005284438,0
47,2,0,50,0,0,1,1,11.30430099975522,7.644919344958857,0
9,8,0,64,1,1,1,0,10.50353211483375,4.9344739331306915,0
77,7,0,35,1,0,1,0,10.169537324860794,3.7612001156935624,0
24,2,0,66,0,1,1,1,11.175604868593618,6.656726524178391,0
19,3,0,81,0,1,1,1,11.292091743942908,7.551186867296149,1
67,7,0,60,1,0,1,0,10.329767847024877,3.9702919135521215,0
95,5,0,38,0,0,1,1,11.204428252804528,7.409741954080923,1
48,5,0,34,0,1,1,0,10.661766828033855,5.883322388488279,0
73,6,0,72,0,1,1,1,11.163424724779496,7.454719949364001,1
35,6,1,38,1,1,1,0,10.148236027602723,5.351858133476067,0
76,8,0,39,1,1,1,0,10.400650262332935,3.7612001156935624,0
20,2,0,67,0,1,1,1,11.26271899410633,7.163946684342547,0
72,3,0,48,0,1,1,0,10.82683333888396,6.093569770045136,0
20,8,0,61,0,0,1,0,11.032305683261303,7.547501682814967,0
69,6,0,65,1,1,1,0,10.802733849801024,6.021023349349526,0
80,5,0,50,1,0,0,0,10.772330219222972,6.257667587882638,0
65,1,0,56,1,0,1,1,11.193821522510108,7.063903961472068,0
52,7,0,48,1,1,1,0,10.967422126322845,6.202535517187922,1
65,4,0,63,1,1,1,0,11.087007618289334,5.564520407322693,0
57,6,0,43,1,0,1,0,10.260042489274284,3.8501476017100584,0
70,7,0,74,1,1,1,0,10.765385454579738,5.768320995793772,0
0,5,0,58,1,1,1,0,10.71290551476146,4.574710978503383,0
19,4,1,58,0,0,1,1,11.25133989723972,6.968850378341948,1
50,2,0,73,1,1,0,0,10.955147986308445,5.4510384535657,0
67,7,0,44,1,0,1,0,10.040855326828934,4.343805421853684,0
46,8,0,48,1,1,0,0,10.139191885895196,4.007333185232471,0
37,7,0,56,1,0,1,0,10.683706524927356,5.308267697401204,0
38,6,0,41,1,0,1,0,10.662211777281856,6.008813185442595,0
9,3,1,43,0,1,1,1,11.340593842205621,7.560080465021827,1
56,3,0,49,1,1,1,0,10.897831321694126,6.4967749901858625,0
98,5,0,35,1,1,0,0,10.113910539440957,3.737669618283368,0
68,1,1,61,0,0,1,1,11.357685859144864,7.3783837129967145,0
72,6,0,45,1,1,1,0,10.775847295304315,4.90527477843843,0
47,8,1,57,1,1,1,0,9.878938679614715,4.2484952420493585,1
33,6,0,52,1,1,1,0,10.209500581672632,3.0910424533583156,0
87,3,0,62,1,0,0,0,10.58529568842608,4.007333185232471,0
0,7,1,36,1,0,1,0,9.974644746852455,4.5217885770490405,1
73,6,0,54,1,0,1,0,11.010481285232153,6.267200548541362,0
74,8,0,62,0,1,1,0,10.017708696626151,5.093750200806762,0
4,1,1,76,0,1,1,1,11.310797040871105,6.9167150203536085,0
50,8,0,73,1,1,1,0,10.679665280420206,5.484796933490655,0
57,5,0,47,1,0,1,0,10.9129224838081,6.679599185844383,0
30,2,0,43,0,1,1,1,11.288643766211868,7.480428306074208,1
27,5,0,55,0,1,0,0,9.636653312597184,4.174387269895637,0
61,6,1,66,1,1,1,1,11.38249782215576,7.579678823090456,1
4,5,0,47,1,1,1,0,10.405474227634913,4.3694478524670215,0
75,2,0,45,0,0,1,1,11.311323224643745,7.360739903058278,0
12,4,0,54,1,1,1,1,11.177452728682098,6.679599185844383,0
13,4,0,55,1,1,0,0,11.042393696283407,6.7912214627261855,0
9,3,0,62,1,0,1,0,10.795485591841238,5.805134968916488,0
48,4,0,75,1,1,1,0,10.862032852307118,5.583496308781699,0
80,8,0,63,1,0,1,0,11.105949215663111,6.97166860472579,0
60,5,0,74,1,1,1,0,10.285308664729895,2.4849066497880004,0
43,6,0,46,1,0,1,0,10.772518947926022,3.0910424533583156,0
19,7,0,55,1,1,1,0,10.5506169722625,2.8903717578961645,0
26,6,0,51,1,1,1,0,10.714195521835217,5.91350300563827,0
58,7,0,57,1,1,1,0,10.556957915943174,3.6635616461296463,0
42,8,0,47,1,0,0,0,10.5608521029563,5.181783550292085,0
27,5,0,55,1,1,1,0,11.073086279770727,5.634789603169249,0
56,8,0,44,1,1,1,0,10.51759152575562,4.143134726391533,0
27,5,1,48,1,1,1,0,11.03484127575976,7.115582126184453,1
10,7,0,57,1,1,1,0,10.845212085667093,5.2094861528414205,0
48,8,0,55,1,1,1,0,9.492582675677598,3.912023005428146,0
39,5,0,59,1,1,1,0,10.767916407357609,4.330733340286331,0
85,7,0,69,1,1,1,0,10.907862419122868,5.42934562895444,0
64,6,0,51,1,1,1,0,10.719029341309678,5.375278407684164,1
54,8,0,58,1,1,0,0,10.775241063642547,3.8712010109078907,0
57,7,0,74,0,1,1,0,10.22015787614662,4.969813299576001,0
64,6,0,42,1,1,1,0,10.582890715303813,4.025351690735149,0
10,4,0,54,1,1,0,0,10.198058343191331,4.1588830833596715,0
65,3,1,70,0,0,1,1,11.287291314687705,7.532623618788787,1
74,2,0,64,1,1,1,0,11.031577734023836,6.416732282512326,0
4,7,0,70,1,1,1,0,10.894217630225116,6.161207321695076,1
94,4,0,66,0,1,1,0,10.095016590080995,4.025351690735149,0
41,7,1,41,1,0,1,0,10.588728561524976,4.406719247264253,0
25,2,1,50,0,1,1,1,11.431324877765622,7.643482907077201,1
94,1,0,60,0,0,1,1,11.154577694064903,7.2991214627108,0
9,4,0,48,1,1,1,0,10.409672424652523,3.912023005428146,0
47,1,0,53,0,1,1,0,11.001666413954883,5.948034989180646,0
12,7,1,50,1,1,1,0,9.767667829393593,4.2484952420493585,0
80,7,0,56,1,0,1,0,10.082093883082601,4.219507705176107,0
20,8,0,56,1,1,1,0,10.649464346740604,3.4339872044851463,0
39,6,0,47,1,1,0,0,10.174468433264497,4.1588830833596715,0
57,8,0,44,1,1,1,0,10.344641503052799,4.382026634673881,0
27,7,0,64,1,0,1,0,10.311682265215158,3.7612001156935624,0
83,5,0,65,1,1,1,0,11.047837732878092,6.709304340258298,0
79,1,0,70,0,0,1,1,11.196939935334811,7.049254841255836,0
69,5,0,77,1,1,1,0,11.026271993175223,6.388561405545629,0
77,7,0,59,1,1,1,0,10.812129103878668,4.867534450455582,0
15,10,1,39,1,0,1,0,9.993739506513155,5.365976015021851,0
61,7,0,69,1,0,1,0,10.171642709679686,3.3672958299864737,0
23,7,0,50,1,1,0,0,10.33533490191841,3.828641396489095,0
84,3,0,60,0,1,1,1,11.304288679856736,7.085064293952547,1
74,6,0,56,0,0,1,0,10.199063387107008,5.594711379601839,0
90,3,0,81,0,0,1,0,10.7145733122105,5.58724865840025,0
41,8,0,52,1,1,0,0,9.851088383736919,3.6375861597263857,0
73,5,1,56,0,0,1,0,10.78396456087112,6.78332520060396,0
88,7,0,51,1,1,1,0,10.732868720419352,5.924255797414531,0
94,8,0,60,1,0,1,0,10.48547968372991,3.58351893845611,0
31,4,0,47,1,0,1,0,10.8997532974849,3.7612001156935624,0
6,2,0,65,1,1,1,0,10.326235776766852,5.7899601708972535,0
23,6,0,64,1,1,1,0,10.905166678408571,6.003887067106539,0
92,7,0,54,0,0,1,0,10.361956158466592,4.564348191467836,0
52,1,0,76,0,0,1,1,11.18856557679256,6.84587987526405,1
50,7,0,47,1,0,0,0,10.518024332514162,3.526360524616161,0
54,3,0,70,0,1,0,1,11.193215945679688,6.889591308354466,1
93,6,0,49,1,1,1,0,9.519661619531444,3.6109179126442243,0
56,3,0,50,1,0,1,1,11.340914570141992,7.121252453244542,0
28,7,1,65,1,1,1,1,11.17004071204347,7.509883061154913,0
94,9,0,48,1,0,1,0,10.44836671642697,4.6443908991413725,0
76,9,0,48,1,0,1,0,10.267088456545594,5.2574953720277815,0
43,8,0,55,1,1,1,1,11.14309290949077,7.3696007205264085,0
46,1,0,67,0,1,1,0,11.089637468588723,6.871091294610546,0
27,7,1,65,0,0,0,0,10.380311619626104,4.543294782270004,1
12,3,1,52,0,0,1,1,11.337595410565024,7.370230641807081,0
3,7,0,63,1,0,1,0,10.738633302789303,2.833213344056216,0
72,5,0,73,0,0,1,1,11.345393993648909,7.226936018493289,0
6,4,0,63,1,1,1,0,10.936351699882175,5.976350909297934,0
53,7,1,75,1,0,1,0,11.052808798233295,7.298445101508147,0
58,2,0,54,1,1,1,1,11.207649524117398,7.07326971745971,1
57,2,0,77,0,1,1,1,11.240342163551318,7.207118856207756,0
37,6,0,66,1,0,1,0,11.048665310351558,7.176254532017143,0
20,5,0,61,1,0,1,0,10.734372889867485,6.18826412308259,1
73,2,1,78,0,1,1,1,11.259747873506827,7.720017940432244,1
56,6,0,54,1,1,1,0,10.746433098184468,5.46383180502561,0
36,3,1,55,0,1,1,1,11.566200793829088,7.45298232946546,1
9,4,0,55,1,0,1,0,10.92022072614414,5.46383180502561,0
42,4,0,48,1,1,1,1,11.273538195921754,6.996681488176538,0
28,5,0,67,1,1,1,0,11.110759907353346,6.396929655216146,0
23,1,0,65,0,0,1,1,11.500630186876077,7.605392364814934,1
38,9,0,40,1,1,1,0,10.278630900757904,3.8918202981106265,0
63,6,0,51,1,1,1,0,11.119082556689852,7.069023426578259,0
71,2,0,75,1,1,1,0,10.832042767230265,4.219507705176107,0
9,8,0,70,1,0,1,0,10.808353266740815,5.902633333401366,0
87,6,0,72,1,1,1,0,11.023192485743465,5.111987788356543,0
36,4,0,78,1,1,1,1,11.199036300349274,6.99942246750796,0
86,6,0,59,1,0,1,0,10.752248627616684,5.4116460518550396,1
83,6,0,62,1,1,1,0,10.937632428649502,6.393590753950631,0
87,4,0,50,1,0,1,0,10.97388896343752,6.970730078143525,0
29,8,0,45,0,1,0,0,10.164543268920198,4.31748811353631,0
88,6,0,69,0,1,1,0,9.593014391783532,3.295836866004329,0
77,8,0,66,0,1,1,0,9.835797403566177,4.110873864173311,0
25,7,0,51,1,1,1,0,10.715949927730533,3.044522437723423,0
34,6,0,38,1,0,0,0,9.955320701176145,4.0943445622221,0
43,8,0,57,1,1,1,0,10.28151294488551,3.5553480614894135,0
76,3,0,54,1,1,0,0,10.909454441052057,5.293304824724492,0
81,5,0,61,1,1,1,0,10.990448898463375,6.955592608396297,0
87,6,0,63,1,0,1,0,10.989487303153394,6.354370040797351,0
33,3,0,55,1,0,1,0,11.108439876975565,6.937314081223681,0
38,4,0,45,1,1,1,1,11.256147567657031,6.508769136971681,0
26,8,0,51,1,1,1,0,10.194364515884427,2.4849066497880004,0
17,5,1,62,1,1,1,1,11.305913595583258,7.124478262493424,1
75,1,0,46,0,0,1,1,11.161067472299884,6.357842266508099,0
13,9,1,40,1,1,0,0,10.495321571395584,5.153291594497778,1
19,2,0,45,0,0,1,0,11.086686057645586,6.499787040655854,0
51,6,0,62,1,0,1,0,11.12901145469236,6.834108738813838,0
81,7,0,58,0,0,1,1,11.13814473899306,7.637716432664798,0
32,8,0,43,0,1,0,0,10.62230247984465,6.148468295917646,0
84,5,0,70,1,1,1,0,10.56995702650971,5.552959584921617,0
87,1,0,58,0,1,1,0,11.094040714902595,7.04490511712937,0
99,4,0,49,1,0,1,0,11.104611302157315,6.536691597591305,0
96,2,1,53,0,0,1,1,11.37202988026535,7.656810091480378,0
40,1,0,36,0,1,1,1,11.262487795081473,7.205635176410364,1
3,2,0,56,0,1,1,1,11.14875104152993,6.951772164398911,0
98,6,1,65,1,0,1,0,10.831943981309154,6.202535517187922,1
73,2,0,55,0,0,1,0,11.022065853845115,6.86484777797086,0
90,3,0,67,1,1,1,0,10.652920544106665,5.602118820879701,0
29,6,0,73,0,1,0,0,9.479221814964246,3.4011973816621555,0
3,7,1,76,1,0,1,0,10.769978610857677,4.804021044733257,0
94,3,0,64,1,1,1,0,11.033663105660356,4.844187086458591,0
65,6,0,30,0,0,1,0,10.458090798648007,3.1780538303479453,0
33,8,1,76,1,0,1,0,10.185616736198208,4.060443010546419,0
46,6,0,64,0,0,1,0,10.735069708483318,6.456769655572163,0
29,4,0,65,0,1,1,1,11.270458921316601,6.912742820493176,1
99,4,0,52,1,0,1,1,11.275961855055154,6.5998704992128365,0
26,4,0,47,1,1,1,1,11.176445228317014,6.421622267806518,0
30,8,0,47,1,0,1,1,11.170759047227005,7.282073658093465,1
27,1,1,37,0,0,1,1,11.410316715284756,7.391415234675358,1
24,7,0,57,1,0,1,0,10.62948906996702,5.236441962829949,0
34,2,0,55,1,0,1,0,10.482429663876848,4.060443010546419,0
88,8,0,74,1,0,1,0,10.673271647634776,6.45833828334479,0
96,7,0,77,1,1,1,0,11.10309082434412,6.855408798609927,1
26,8,0,39,1,1,1,0,10.136700239527121,2.9444389791664403,0
49,5,0,60,1,0,1,0,10.919641718763716,6.806829360392176,0
11,6,0,50,1,0,1,0,10.411810046084,4.727387818712341,0
44,4,0,72,0,1,1,0,10.975054045382041,6.391917113392602,0
75,7,0,43,1,1,1,0,10.825223432646178,5.455321115357701,0
64,1,0,50,0,1,1,1,11.246600366746865,7.321188556739478,0
19,2,1,65,0,0,0,1,11.377174467988333,7.050122520269059,1
45,7,0,47,1,1,1,0,10.160143246382786,3.8918202981106265,0
77,6,0,55,1,0,1,0,10.980382381786619,7.07834157955767,0
9,7,0,67,1,0,1,0,10.717989161508248,3.0910424533583156,0
1,4,0,60,1,1,1,1,11.222666742471663,6.873163834212518,0
90,7,0,71,0,1,1,0,10.987189228468484,6.768493211648629,0
43,7,0,41,1,1,1,0,9.851615143125416,2.833213344056216,0
79,3,0,60,0,1,1,1,11.187070663371381,7.5745584842024805,0
19,9,1,49,1,1,1,0,8.922791623969635,4.276666119016055,1
62,2,0,70,0,1,1,1,11.294719702685642,7.230563153409292,1
41,1,0,49,0,0,1,1,11.225416710831293,6.93537044601511,0
60,7,0,60,1,1,1,0,10.950157213238244,6.021023349349526,0
17,4,0,34,0,1,1,1,11.406364228735884,6.729824070489475,1
24,5,0,76,1,0,1,0,10.489800910432063,2.4849066497880004,0
60,8,0,72,1,1,1,0,10.889192400494602,6.175867270105761,0
74,8,0,77,1,0,1,0,10.716038676593497,5.652489180268651,0
22,5,0,52,1,0,1,1,11.40417030513319,7.29505641646263,1
46,2,1,76,0,1,1,1,11.184782443924378,7.425357887027151,1
69,4,0,52,1,1,1,0,11.118889791321777,7.197435354096591,0
29,2,0,73,1,1,1,1,11.164020258295857,5.814130531825066,0
37,7,0,36,1,1,0,0,9.76927021041632,2.9444389791664403,0
26,4,0,56,1,1,1,0,11.04903113588867,7.199678345691172,0
8,5,0,72,1,0,1,0,11.06834003866904,7.003065458786462,0
26,8,0,69,1,1,1,0,10.46144482303439,4.584967478670571,0
79,5,0,75,1,0,1,0,10.794829639046318,4.1588830833596715,0
71,6,0,47,1,1,0,0,10.563672395393246,4.700480365792416,0
83,3,0,61,0,1,1,1,11.317214671057258,6.805722553416985,1
57,1,0,73,0,1,1,1,11.33672513518121,7.362010551259734,1
37,5,0,50,1,1,0,0,9.74120388947868,3.6635616461296463,0
30,1,0,30,0,0,1,1,11.172742351554666,6.8679744089702925,0
34,7,0,55,1,0,1,0,10.42519376739833,3.3672958299864737,1
0,6,1,71,0,1,0,0,11.059818283384223,7.103322062526112,1
89,2,0,53,0,1,1,1,11.331931027164176,7.311886164077165,0
92,3,0,67,1,1,1,0,10.849705950651972,6.1092475827643655,0
20,8,1,56,0,1,1,1,11.301624018332607,7.471932078245122,1
56,3,0,46,0,1,1,1,11.231993889888624,7.273092595999522,0
28,4,0,47,0,1,0,0,11.064385827288515,6.914730892718562,0
55,6,1,53,1,1,1,0,11.038447842325047,7.112327444710911,0
25,8,0,61,1,1,1,0,10.977004230754469,7.066466970136958,0
0,4,0,46,1,1,1,0,10.613073867047845,4.532599493153255,0
86,5,0,66,1,1,1,0,10.566948422725712,4.605170185988091,0
8,7,0,44,1,1,0,0,10.477963803378394,4.204692619390966,0
33,6,0,58,1,0,1,1,11.27906216187447,6.33682573114644,0
13,3,0,37,0,1,1,1,11.268124066503216,7.2640301428995295,0
12,7,1,47,1,0,1,0,10.361766465136906,4.465908118654584,1
92,1,0,73,0,0,1,1,11.226948604484448,6.726233402358747,0
90,6,0,70,1,1,1,0,10.793988570223979,5.493061443340548,0
8,2,0,48,0,1,1,1,11.22505670842739,7.533693709848632,0
6,6,0,38,0,1,1,0,11.118860131812937,7.21890970761906,0
91,4,0,60,1,1,0,0,10.755602364191718,5.214935757608986,0
52,6,0,69,1,1,1,0,11.03584082443394,6.111467339502678,0
3,2,0,46,1,1,1,1,11.185309892059307,6.6320017773956295,0
57,3,0,74,0,1,1,1,11.276443349216837,7.318539548567901,0
9,8,1,60,1,0,1,0,10.662445881599808,6.484635235635252,0
22,7,0,53,1,1,1,0,10.422965635581258,4.406719247264253,0
86,7,0,72,1,1,1,0,10.632315534301455,2.833213344056216,0
64,6,0,60,1,0,1,0,10.615481020892434,4.543294782270004,0
90,1,0,67,0,1,1,1,11.215206524587721,7.055312843339752,0
79,3,0,70,1,0,1,0,10.842028893345102,3.784189633918261,0
28,2,0,54,1,0,1,1,11.188012165690843,7.330405211844402,0
86,1,0,51,0,0,1,1,11.176991083678901,7.115582126184453,0
42,4,0,49,1,1,1,0,10.499132151734834,3.4011973816621555,0
39,7,0,55,1,0,1,0,9.932463660772644,3.2580965380214817,0
8,7,0,53,1,1,1,0,10.324432231492679,3.2188758248682006,0
40,8,0,53,1,1,1,0,10.360627548882315,3.6635616461296463,0
5,7,0,39,1,1,0,0,9.924563878138043,4.060443010546419,0
96,7,0,65,1,1,1,0,9.74946186489702,3.8712010109078907,0
28,7,1,57,1,0,1,0,10.658787598318158,6.70196036600254,1
22,7,0,47,1,1,1,0,10.687023732823754,6.4457198193855785,1
30,9,0,49,1,0,1,0,10.615971565652215,5.934894195619588,0
45,2,0,80,0,1,1,0,11.048474391714137,7.385851078125208,0
58,2,1,68,0,1,1,1,11.314694014352234,6.593044534142437,1
49,7,0,75,0,0,1,0,9.729967151695242,3.9318256327243257,1
37,4,0,47,1,1,1,0,10.844822054849715,5.602118820879701,0
70,3,0,64,1,0,1,0,10.747745081510452,5.181783550292085,0
33,7,0,63,0,0,1,0,10.718498320852914,5.755742213586912,1
98,6,0,71,1,1,1,1,11.162260993328179,6.643789733147672,0
17,8,0,60,1,0,0,0,11.00479620275198,6.977281341630747,0
54,3,0,52,0,1,1,1,11.210833398801787,7.3658128372094716,0
39,8,0,57,1,1,1,0,9.869413572202376,4.110873864173311,0
81,4,0,55,1,1,1,0,11.03283917611626,6.352629396319566,0
71,5,0,69,1,0,1,0,10.757583680817165,3.737669618283368,0
62,6,0,74,1,1,1,0,10.458492727913868,5.141663556502659,0
8,2,0,81,0,0,1,1,11.32318042216003,7.0630481633881725,0
76,8,1,67,0,1,1,0,10.782969061276285,7.3310603052186325,1
66,7,0,49,1,1,1,0,10.813397973445996,6.129050210060545,0
83,2,0,54,1,1,1,0,10.948189089173493,4.1588830833596715,0
28,3,0,68,1,1,1,0,10.91994935817656,6.0063531596017325,0
87,8,0,53,1,1,1,0,10.996534382731356,6.93537044601511,1
43,2,0,53,1,0,1,1,11.191410803981995,7.2991214627108,0
0,6,0,44,0,1,1,0,10.198877344056111,4.290459441148391,0
1,8,1,53,1,0,1,0,9.96927529307413,3.8918202981106265,0
1,2,0,50,0,0,1,1,11.20055444658802,6.588926477533519,0
72,4,0,70,1,1,1,0,10.873338008504597,6.7580945044277305,0
72,1,0,39,0,1,1,1,11.427596308617355,7.311886164077165,0
12,3,0,55,1,1,1,0,11.09694021369669,6.206575926724927,0
89,6,0,49,1,1,1,0,10.33439296112607,3.044522437723423,0
67,9,0,71,0,0,1,0,10.021626080553169,6.34738920965601,0
54,5,0,53,1,1,1,0,11.092641091963714,6.646390514847729,0
34,8,0,47,1,1,0,0,10.158323550582827,4.025351690735149,0
15,3,1,45,0,0,1,1,11.243908117747603,7.500529485395295,1
43,7,0,53,1,1,1,0,10.001702600033083,4.025351690735149,0
0,5,1,64,0,0,1,0,10.952419280749659,6.359573868672377,1
51,8,0,66,1,0,0,1,11.268992299448461,7.3632795869630385,0
97,5,0,71,1,1,1,1,11.444700155974662,7.388327859577107,1
75,8,0,63,1,0,1,0,10.541650424763313,3.6109179126442243,0
83,4,0,67,1,0,1,1,11.30215504971916,7.301822342137932,0
23,6,0,41,1,1,1,0,9.712932190815069,3.1354942159291497,0
65,5,0,49,1,0,1,0,10.922569502247429,4.1588830833596715,0
94,6,0,33,0,0,1,0,10.795280652809883,6.523562306149512,0
42,5,0,58,1,1,1,0,10.943340145997315,6.297109319933935,0
10,7,0,45,1,1,0,0,10.131857422821918,3.9318256327243257,0
94,8,0,58,1,1,1,0,10.47565283653529,3.6888794541139363,0
50,3,0,69,1,1,1,1,11.17594109723226,6.950814768442584,0
46,7,0,53,1,0,1,0,10.809626933353908,5.955837369464831,0
98,3,0,45,0,0,1,1,11.310845999880184,7.398786275419948,0
42,6,0,45,1,0,0,0,10.73400250738888,3.8501476017100584,0
30,5,0,48,1,0,1,0,10.944276500467035,6.635946555686646,1
11,5,0,75,1,1,1,0,10.434909606100769,4.343805421853684,0
61,5,0,51,1,1,1,0,10.597883952496504,5.673323267171492,0
76,9,0,44,1,1,1,0,9.874058741845316,4.2626798770413155,0
2,1,0,65,0,1,0,1,11.320614176546904,6.9726062513017535,0
43,2,1,55,0,1,1,1,11.304744415045533,7.605890001053121,1
27,3,0,34,0,0,0,0,11.028725543521734,7.204892510204673,0
60,5,0,69,1,0,1,0,10.9202569029765,6.639875833826536,0
79,5,0,62,1,0,1,0,10.819398212191986,5.278114659230517,0
96,5,0,45,1,1,1,0,9.62066034281053,3.988984046564274,0
17,6,0,51,1,0,1,0,10.802977945731937,5.910796644040527,0
38,3,0,68,0,1,0,1,11.318709448729198,7.5251007461258,1
43,5,0,59,1,1,1,0,10.336697520952852,3.58351893845611,1
1,8,1,51,1,1,1,0,10.744515799909736,6.102558594613568,1
25,7,0,46,1,0,1,0,11.009985335478227,7.074116816197362,0
2,7,0,52,1,1,1,0,10.560411522938548,3.737669618283368,0
66,5,0,40,1,1,1,0,10.921576462471318,6.590301048196686,0
49,8,0,59,1,1,1,0,10.538979136857908,3.7135720667043075,0
5,2,0,36,0,1,0,1,11.358736451074895,6.968850378341948,1
